SERVER,,,,,,,log.php,NEWLOG
GOD,CAP,1153,PGP,33,PSD,false,Wed May 14 13:17:58 GMT+0200 2008,80.79.44.102:1046<br />,ASAP,-1153,ASGP,-33,TOL,20,ASYNC:FORCE_REBOOT,ASYNC:FORCE_REBOOT
SERVER,,,,,,,reboot.php
REBOOT,AGE,,true,,GUE,false,Wed May 14 13:17:57 GMT+0200 2008,80.79.44.102:2150<br />
SERVER,,,,,,,CINIT_DB
REBOOT,AGE,,false,,GUE,false,Wed May 14 13:18:00 GMT+0200 2008,80.79.44.102:1050<br />
SERVER,,,,,,,reboot.php
SERVER,,,,,,,DEL godpost_nr33.txt
REBOOT,AGE,,true,,GUE,false,Wed May 14 13:18:01 GMT+0200 2008,80.79.44.102:2150<br />
SERVER,,,,,,,CINIT_DB
SERVER,,,,,,,reboot.php
GUEST,8DF9BA,3193,,,,,Wed May 14 13:27:55 GMT+0200 2008,80.79.44.102:1227<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:27:57 GMT+0200 2008,80.79.44.102:2305<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:28:02 GMT+0200 2008,82.73.61.226:3048<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:28:07 GMT+0200 2008,80.79.44.102:2305<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:28:12 GMT+0200 2008,82.73.61.226:3050<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:28:17 GMT+0200 2008,80.79.44.102:2308<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:28:22 GMT+0200 2008,82.73.61.226:3048<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:28:25 GMT+0200 2008,80.79.44.102:1231<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:28:27 GMT+0200 2008,80.79.44.102:2308<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:28:32 GMT+0200 2008,82.73.61.226:3050<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:28:37 GMT+0200 2008,80.79.44.102:2311<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:28:42 GMT+0200 2008,82.73.61.226:3048<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:28:47 GMT+0200 2008,80.79.44.102:2312<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:28:52 GMT+0200 2008,82.73.61.226:3048<br />,ASAP,0,ASGP,2,TOL,20
GUEST,8DF9BA,3193,,,,,Wed May 14 13:28:56 GMT+0200 2008,80.79.44.102:1239<br />
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:28:57 GMT+0200 2008,80.79.44.102:2312<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:29:02 GMT+0200 2008,82.73.61.226:3050<br />,ASAP,0,ASGP,2,TOL,20
AGENT,PAP,8,CGP,2,PSD,false,Wed May 14 13:29:07 GMT+0200 2008,80.79.44.102:2312<br />,ASAP,0,ASGP,2,TOL,20
GOD,CAP,8,PGP,0,PSD,false,Wed May 14 13:29:12 GMT+0200 2008,82.73.61.226:3048<br />,ASAP,0,ASGP,2,TOL,20
